playerId,name,team,position,toi,gamesPlayed,goals,assists,specialTeams,shots,hits,blockedShots,powerPlayToi,shorthandedToi,plusMinus,fantasyPoints,secondaryPosition,tertiaryPosition,FPP60,FPPG,missedGames,gamesRemaining,fantasyPointsRemain
8474600,R. Josi,NSH,D,35673,24,5,12,8,92,16,40,6771,840,-2,56.8,D,D,5.73,2.37,0,58,137.46
8477934,L. Draisaitl,EDM,C,28609,22,10,19,14,68,12,5,4847,1364,-2,56.5,C,F,7.11,2.57,0,60,154.2
8471675,S. Crosby,PIT,C,26731,23,14,11,3,87,19,10,4476,204,13,56.1,C,F,7.56,2.44,0,59,143.96
8480803,E. Bouchard,EDM,D,29265,22,5,17,12,70,11,30,4869,371,-6,56.1,D,D,6.9,2.55,0,60,153.0
8478398,K. Connor,WPG,L,28578,23,14,10,10,91,3,7,5207,68,-8,55.9,W,F,7.04,2.43,0,59,143.37
8475188,B. McNabb,VGK,D,30359,25,1,7,1,25,30,81,24,5095,10,55.5,D,D,6.58,2.22,0,57,126.54
8470794,J. Pavelski,DAL,C,21316,22,11,13,7,54,20,19,3439,71,1,55.4,C,F,9.36,2.52,0,60,151.2
8478013,J. Walman,DET,D,25702,21,5,7,5,39,5,62,2203,3391,10,54.9,D,D,7.69,2.61,0,59,153.98999999999998
8478493,J. Eriksson Ek,MIN,C,26703,22,11,7,7,77,37,22,5303,2973,1,54.9,C,F,7.4,2.5,0,60,150.0
8475786,Z. Hyman,EDM,L,24609,21,12,11,6,71,20,15,4431,228,2,54.6,W,F,7.99,2.6,0,60,156.0
8475169,E. Kane,EDM,L,24328,22,11,9,5,70,86,10,2414,1201,-4,54.1,W,F,8.01,2.46,0,60,147.6
8479325,C. McAvoy,BOS,D,29477,20,3,14,7,42,27,47,4145,3005,-3,53.9,D,D,6.58,2.7,0,58,156.60000000000002
8475167,V. Hedman,TBL,D,35911,25,5,20,9,48,10,27,5196,3311,-2,53.8,D,D,5.39,2.15,0,57,122.55
8479407,J. Bratt,NJD,L,25866,22,8,18,16,53,19,9,4465,1152,-5,53.7,W,F,7.47,2.44,0,60,146.4
8474564,S. Stamkos,TBL,C,25497,23,10,14,14,74,19,6,5469,31,-15,53.3,C,F,7.53,2.32,0,57,132.23999999999998
8478483,M. Marner,TOR,R,28404,22,8,16,8,51,19,20,4596,3119,0,53.0,W,F,6.72,2.41,0,60,144.60000000000002
8479425,F. Hronek,VAN,D,36835,25,2,23,8,54,21,29,3210,3497,14,53.0,D,D,5.18,2.12,0,57,120.84
8475184,C. Kreider,NYR,L,25847,23,14,8,11,58,21,7,4492,2550,8,52.9,W,F,7.37,2.3,0,59,135.7
8475158,R. O'Reilly,NSH,C,29207,24,11,10,10,58,10,18,5684,2705,2,52.8,C,F,6.51,2.2,0,58,127.60000000000001
8475692,M. Zuccarello,MIN,R,24157,22,6,20,13,63,3,15,5255,87,-2,52.6,W,F,7.84,2.39,0,60,143.4
8476448,W. Karlsson,VGK,C,26577,25,11,12,7,62,8,16,3863,3542,10,52.5,C,F,7.11,2.1,0,57,119.7
8477504,J. Morrissey,WPG,D,33835,23,4,16,8,57,19,33,5064,203,5,52.1,D,D,5.54,2.27,0,59,133.93
8478500,I. Provorov,CBJ,D,35898,26,2,13,5,35,19,54,3328,4984,-4,51.9,D,D,5.2,2.0,0,56,112.0
8476853,M. Rielly,TOR,D,33233,22,3,13,4,47,21,47,2733,1458,3,51.3,D,D,5.56,2.33,0,60,139.8
8476460,M. Scheifele,WPG,C,28919,23,8,17,9,57,15,13,4967,59,-3,51.2,C,F,6.37,2.23,0,59,131.57
8480009,E. Tolvanen,SEA,R,24113,25,6,10,4,55,52,33,4182,106,3,51.2,W,F,7.64,2.05,0,57,116.85
8477404,J. Guentzel,PIT,L,27650,23,9,18,3,77,14,9,4530,127,10,51.1,W,F,6.65,2.22,0,59,130.98000000000002
8480434,S. Durzi,ARI,D,32446,23,5,7,6,42,9,50,4998,1132,10,50.1,D,D,5.56,2.18,0,59,128.62
8479337,A. DeBrincat,DET,R,24608,23,13,10,6,75,9,5,5288,43,8,49.9,W,F,7.3,2.17,0,59,128.03
8477948,T. Sanheim,PHI,D,37365,24,2,14,5,49,19,45,4434,4482,-14,49.800000000000004,D,D,4.8,2.08,0,58,120.64
8476389,V. Trocheck,NYR,C,27805,23,6,16,7,51,37,19,4455,1813,4,49.8,C,F,6.45,2.17,0,59,128.03
8479410,M. Sergachev,TBL,D,34979,25,2,14,7,39,18,45,2630,3364,-16,49.7,D,D,5.12,1.99,0,57,113.42999999999999
8479983,M. Ferraro,SJS,D,33058,25,0,4,0,43,27,77,161,5020,-18,49.5,D,D,5.39,1.98,0,57,112.86
8479542,B. Hagel,TBL,L,27881,25,10,13,4,62,12,14,2212,3132,-2,49.4,W,F,6.38,1.98,0,57,112.86
8477501,V. Nichushkin,COL,R,29475,24,10,11,8,65,29,10,4745,2984,6,49.4,W,F,6.03,2.06,0,58,119.48
8474565,A. Pietrangelo,VGK,D,28649,20,1,10,4,50,9,59,2453,4346,7,49.4,D,D,6.21,2.47,0,57,140.79000000000002
8479343,C. Keller,ARI,R,26836,23,8,13,12,71,6,12,4914,39,-8,48.7,W,F,6.53,2.12,0,59,125.08000000000001
8477946,D. Larkin,DET,C,25284,21,8,14,13,74,12,7,5050,2174,3,48.6,C,F,6.92,2.31,0,59,136.29
8482745,M. McTavish,ANA,C,23811,24,10,11,7,63,7,14,3675,102,-9,48.5,C,F,7.33,2.02,0,58,117.16
8475913,M. Stone,VGK,R,28558,25,7,14,10,52,8,19,6188,2429,-4,48.5,W,F,6.11,1.94,0,57,110.58
8477409,C. Verhaeghe,FLA,C,26059,24,11,9,6,81,14,9,3728,22,4,48.0,C,F,6.63,2.0,0,58,116.0
8475790,E. Gudbranson,CBJ,D,30867,26,2,7,0,29,21,64,52,4870,-11,48.0,D,D,5.6,1.85,0,56,103.60000000000001
8475726,T. Toffoli,NJD,R,23802,22,12,9,8,77,13,4,4498,12,-9,48.0,W,F,7.26,2.18,0,60,130.8
8478445,M. Barzal,NYI,C,25192,22,7,16,9,72,10,10,3811,46,0,47.7,C,F,6.82,2.17,0,59,128.03
8480801,B. Tkachuk,OTT,L,22257,19,11,6,7,85,52,5,4673,74,-1,47.7,W,F,7.72,2.51,0,63,158.13
8475745,C. Coyle,BOS,C,25114,24,9,11,2,45,28,20,1834,4058,2,47.3,C,F,6.78,1.97,0,58,114.26
8477498,D. Nurse,EDM,D,29920,22,4,5,2,51,47,47,1714,4099,3,47.3,D,D,5.69,2.15,0,60,129.0
8478864,K. Kaprizov,MIN,L,27654,22,7,14,12,73,10,10,5726,149,-5,47.3,W,F,6.16,2.15,0,60,129.0
8475166,J. Tavares,TOR,C,25007,22,7,14,6,78,29,11,4377,25,1,47.2,C,F,6.79,2.15,0,60,129.0
8477960,A. Kempe,LAK,R,23730,21,8,14,6,72,24,9,4526,2247,14,47.1,W,F,7.15,2.24,0,61,136.64000000000001
8476467,J. Oleksiak,SEA,D,29640,25,1,6,0,30,30,66,28,4682,0,47.0,D,D,5.71,1.88,0,57,107.16
8474578,E. Karlsson,PIT,D,33447,23,6,13,4,54,10,27,4497,522,10,46.9,D,D,5.05,2.04,0,59,120.36
8476459,M. Zibanejad,NYR,C,27152,23,6,13,10,59,10,20,4438,3138,7,46.9,C,F,6.22,2.04,0,59,120.36
8471685,A. Kopitar,LAK,C,24497,21,10,10,6,45,8,17,4706,2460,13,46.8,C,F,6.88,2.23,0,61,136.03
8475462,R. Gudas,ANA,D,25887,23,4,3,0,29,62,53,115,4469,7,46.6,D,D,6.48,2.03,0,58,117.74
8474590,J. Carlson,WSH,D,32610,21,1,13,4,45,10,48,4905,3551,1,46.5,D,D,5.13,2.21,0,61,134.81
8475754,B. Nelson,NYI,C,24257,23,10,8,5,76,13,14,3628,279,-2,46.4,C,F,6.89,2.02,0,59,119.18
8471215,E. Malkin,PIT,C,25852,23,10,11,6,58,6,12,4574,70,-2,46.4,C,F,6.46,2.02,0,59,119.18
8479675,T. Moore,LAK,L,21272,21,12,8,6,59,14,8,3023,1748,7,46.3,W,F,7.84,2.2,0,61,134.20000000000002
8478460,Z. Werenski,CBJ,D,34233,24,1,18,3,58,4,37,4621,2086,2,46.2,D,D,4.86,1.92,0,56,107.52
8475753,J. Faulk,STL,D,31069,23,0,11,1,43,33,54,2841,2041,2,46.1,D,D,5.34,2.0,0,59,118.0
8477949,A. Tuch,BUF,R,25831,22,8,9,3,59,12,25,3943,2084,-4,46.1,W,F,6.42,2.1,0,57,119.7
8477447,S. Theodore,VGK,D,28061,20,4,14,10,52,4,26,5356,226,2,45.6,D,D,5.85,2.28,6,51,116.27999999999999
8475810,B. Rust,PIT,R,23038,20,10,9,0,68,15,16,1977,1774,13,45.300000000000004,W,F,7.08,2.26,0,59,133.33999999999997
8478136,J. Middleton,MIN,D,24315,22,4,6,1,22,28,51,86,2964,-6,45.0,D,D,6.66,2.05,0,60,122.99999999999999
8480023,R. Thomas,STL,C,27917,23,8,15,5,50,5,12,4555,2258,6,45.0,C,F,5.8,1.96,0,59,115.64
8477493,A. Barkov,FLA,C,25284,21,7,15,6,61,22,9,4326,2587,15,44.800000000000004,C,F,6.38,2.13,0,58,123.53999999999999
8478439,T. Konecny,PHI,R,27021,24,12,5,5,72,10,10,4675,2397,8,44.699999999999996,W,F,5.96,1.86,0,58,107.88000000000001
8482087,K. Guhle,MTL,D,25424,20,2,6,0,33,28,57,210,2818,3,44.6,D,D,6.32,2.23,0,58,129.34
8480018,N. Suzuki,MTL,C,29712,24,7,13,9,56,15,12,5875,1366,-8,44.6,C,F,5.4,1.86,0,58,107.88000000000001
8484144,C. Bedard,CHI,C,26730,23,11,9,4,71,13,6,5162,17,-14,44.4,C,F,5.98,1.93,0,59,113.86999999999999
8475171,O. Ekman-Larsson,FLA,D,30847,24,6,6,5,42,17,36,4664,2660,-1,44.4,D,D,5.18,1.85,0,58,107.30000000000001
8476463,J. Brodin,MIN,D,32177,22,1,8,0,44,5,59,1394,4280,8,44.4,D,D,4.97,2.02,0,60,121.2
8478397,R. Andersson,CGY,D,28887,20,3,9,4,47,11,43,3587,2142,-1,44.3,D,D,5.52,2.22,0,58,128.76000000000002
8476462,D. Hamilton,NJD,D,25170,20,5,11,8,61,11,24,2018,278,-8,44.2,D,D,6.32,2.21,16,44,97.24
8476539,J. Marchessault,VGK,R,26391,25,11,5,5,77,24,9,6056,2,2,44.1,W,F,6.02,1.76,0,57,100.32000000000001
8476372,N. Seeler,PHI,D,24669,24,0,6,1,22,28,65,158,3321,12,44.0,D,D,6.42,1.83,0,58,106.14
8478407,V. Dunn,SEA,D,35405,25,3,16,9,49,15,22,4762,238,-6,43.9,D,D,4.46,1.76,0,57,100.32000000000001
8480036,M. Heiskanen,DAL,D,33214,22,1,13,6,43,17,39,3989,1969,-3,43.5,D,D,4.71,1.98,0,60,118.8
8479314,M. Tkachuk,FLA,L,27719,24,4,15,6,95,29,10,5836,284,0,43.4,W,F,5.64,1.81,0,58,104.98
8474574,T. Myers,VAN,D,28416,25,2,10,1,26,38,45,502,2767,11,43.4,D,D,5.5,1.74,0,57,99.17999999999999
8482093,S. Jarvis,CAR,C,26480,23,9,10,7,48,30,8,4581,2624,3,43.3,C,F,5.89,1.88,0,59,110.91999999999999
8478427,S. Aho,CAR,C,23787,20,8,14,8,64,4,5,3732,2114,5,43.3,C,F,6.55,2.16,0,59,127.44000000000001
8471724,K. Letang,PIT,D,34177,23,2,11,0,47,31,41,1715,3898,10,43.3,D,D,4.56,1.88,0,59,110.91999999999999
8478474,L. Crouse,ARI,L,21870,22,10,5,3,52,40,15,2383,2863,5,43.2,W,F,7.11,1.96,0,59,115.64
8477506,R. Pulock,NYI,D,31790,23,1,4,0,30,37,61,735,3156,-7,43.2,D,D,4.89,1.88,0,59,110.91999999999999
8478449,R. Hintz,DAL,C,21453,21,8,12,8,52,5,11,3158,1800,3,43.2,C,F,7.25,2.06,0,60,123.60000000000001
8478859,N. Mikkola,FLA,D,28992,24,3,5,0,38,39,49,127,3114,8,43.2,D,D,5.36,1.8,0,58,104.4
8477955,J. McCann,SEA,L,25603,25,11,5,5,74,12,10,3683,2230,-10,43.1,W,F,6.06,1.72,0,57,98.03999999999999
8476882,T. Teravainen,CAR,L,22876,23,11,7,8,51,4,9,4046,2210,2,43.0,W,F,6.77,1.87,0,59,110.33000000000001
8476906,S. Gostisbehere,DET,D,25633,22,5,13,10,36,4,22,5279,1206,-4,43.0,D,D,6.04,1.95,0,59,115.05
8476958,J. Slavin,CAR,D,29204,23,3,11,3,50,9,37,775,3793,12,42.9,D,D,5.29,1.87,0,59,110.33000000000001
8476881,T. Hertl,SJS,C,30030,24,4,14,6,49,24,21,4580,2180,-16,42.8,C,F,5.13,1.78,0,57,101.46000000000001
8478401,P. Zacha,BOS,C,27170,24,8,11,6,45,27,11,4953,2966,3,42.7,C,F,5.66,1.78,0,58,103.24
8480027,J. Robertson,DAL,L,23836,22,8,14,8,56,11,4,3646,34,-2,42.7,W,F,6.45,1.94,0,60,116.39999999999999
8475784,J. Skinner,BUF,L,26902,25,10,8,4,89,8,6,4675,187,-4,42.699999999999996,W,F,5.71,1.71,0,57,97.47
8477500,B. Horvat,NYI,C,25873,22,7,11,6,66,20,12,3372,1042,1,42.6,C,F,5.93,1.94,0,59,114.46
8477495,S. Jones,CHI,D,34779,23,0,8,1,51,24,53,4674,3309,-7,42.5,D,D,4.4,1.85,0,59,109.15
8482116,T. Stützle,OTT,C,25333,19,5,18,5,61,23,7,5056,1151,5,42.4,C,F,6.03,2.23,0,63,140.49
8477496,E. Lindholm,CGY,C,30250,24,7,10,5,64,19,15,5012,3495,-1,42.3,C,F,5.03,1.76,0,58,102.08
8482740,W. Johnston,DAL,C,22411,22,9,8,6,53,9,14,2299,2234,2,42.2,C,F,6.78,1.92,0,60,115.19999999999999
8480336,S. Walker,PHI,D,30620,24,3,8,4,48,29,37,1856,3563,7,42.2,D,D,4.96,1.76,0,58,102.08
8477942,K. Fiala,LAK,L,21882,21,6,14,7,58,9,12,4818,79,-3,42.2,W,F,6.94,2.01,0,61,122.60999999999999
8482105,J. Sanderson,OTT,D,27055,19,4,8,3,34,10,40,3968,3652,-1,41.9,D,D,5.58,2.21,0,63,139.23
8480015,O. Tippett,PHI,R,22155,24,8,7,2,81,28,14,3639,16,-2,41.9,W,F,6.81,1.75,0,58,101.5
8476892,C. Parayko,STL,D,32167,23,4,2,1,42,26,49,134,3432,-4,41.8,D,D,4.68,1.82,0,59,107.38000000000001
8476457,A. Larsson,SEA,D,35484,25,1,5,1,45,47,50,302,4650,-7,41.699999999999996,D,D,4.23,1.67,0,57,95.19
8476880,T. Wilson,WSH,R,22938,21,8,5,4,62,59,13,2463,2146,-5,41.6,W,F,6.53,1.98,0,61,120.78
8477951,N. Schmaltz,ARI,C,27686,23,7,11,9,50,1,14,4848,695,-9,41.6,C,F,5.41,1.81,0,59,106.79
8479345,J. Chychrun,OTT,D,27204,19,5,7,6,48,8,32,3601,571,1,41.6,D,D,5.51,2.19,0,63,137.97
8481540,C. Caufield,MTL,R,26889,24,7,12,8,88,19,1,5849,0,0,41.2,W,F,5.52,1.72,0,58,99.76
8478396,N. Hanifin,CGY,D,32963,24,5,7,4,43,14,33,3311,2894,3,41.2,D,D,4.5,1.72,0,58,99.76
8474563,D. Doughty,LAK,D,32331,21,5,6,3,35,31,34,4918,3153,12,41.1,D,D,4.58,1.96,0,61,119.56
8477416,O. Bjorkstrand,SEA,R,25400,25,7,13,8,65,18,3,3903,0,2,40.8,W,F,5.78,1.63,0,57,92.91
8475690,C. Tanev,CGY,D,27591,24,1,6,0,23,9,59,116,4098,5,40.7,D,D,5.31,1.7,0,58,98.6
8475764,C. Fowler,ANA,D,34873,24,2,9,6,34,12,40,3525,5424,-13,40.6,D,D,4.19,1.69,0,58,98.02
8482175,J. Peterka,BUF,R,23913,25,10,8,3,66,6,7,2584,8,2,40.2,W,F,6.05,1.61,0,57,91.77000000000001
8482671,O. Power,BUF,D,34173,25,1,11,2,35,11,43,2299,2747,-2,40.1,D,D,4.22,1.6,0,57,91.2
8476869,B. Skjei,CAR,D,29133,23,4,11,3,45,11,28,285,3171,7,40.1,D,D,4.96,1.74,0,59,102.66
8480950,I. Lyubushkin,ANA,D,24599,24,0,2,0,18,47,63,42,4331,-8,40.0,D,D,5.85,1.67,0,58,96.86
8480188,F. Zetterlund,SJS,L,25765,25,7,3,4,57,26,25,2883,314,-13,39.8,W,F,5.56,1.59,0,57,90.63000000000001
8475768,J. Schwartz,SEA,C,23818,23,8,7,8,52,17,11,3659,27,-9,39.4,C,F,5.96,1.71,15,42,71.82
8475170,B. Schenn,STL,C,24096,23,8,6,4,47,47,12,3941,414,-10,39.4,C,F,5.89,1.71,0,59,100.89
8473994,J. Benn,DAL,L,20032,22,5,12,6,35,19,18,3052,1919,4,39.4,W,F,7.08,1.79,0,60,107.4
8474715,C. Atkinson,PHI,R,25330,24,8,6,3,76,4,15,4425,2890,-9,39.0,W,F,5.54,1.62,0,58,93.96000000000001
8482078,L. Raymond,DET,L,23963,23,8,11,5,52,16,5,4318,123,4,38.8,W,F,5.83,1.69,0,59,99.71
8478038,D. Toews,COL,D,34488,24,4,9,3,40,17,29,2877,4831,10,38.7,D,D,4.04,1.61,0,58,93.38000000000001
8478851,A. Carrier,NSH,D,23936,22,1,7,1,16,20,51,1077,3476,3,38.6,D,D,5.81,1.75,6,52,91.0
8482149,C. Perfetti,WPG,C,19802,23,9,10,6,47,3,5,3809,10,7,38.5,C,F,7.0,1.67,0,59,98.53
8476979,E. Gustafsson,NYR,D,25736,23,3,12,6,35,15,25,2849,491,5,38.5,D,D,5.39,1.67,0,59,98.53
8470613,B. Burns,CAR,D,29789,23,5,7,6,58,6,24,3406,3163,8,38.4,D,D,4.64,1.67,0,59,98.53
8481546,C. York,PHI,D,32065,24,3,6,2,39,10,41,2936,3304,-10,38.4,D,D,4.31,1.6,0,58,92.80000000000001
8477402,P. Buchnevich,STL,L,23685,21,8,10,7,50,8,6,3948,2176,3,38.3,W,F,5.82,1.82,0,59,107.38000000000001
8477456,J. Compher,DET,L,25983,23,6,13,5,27,10,14,3659,4082,7,38.2,W,F,5.29,1.66,0,59,97.94
8482655,J. Moser,ARI,D,27107,23,2,9,1,21,21,41,736,3426,10,38.2,D,D,5.07,1.66,0,59,97.94
8479999,C. Mittelstadt,BUF,C,28100,25,5,16,3,35,6,13,3755,240,1,38.1,C,F,4.88,1.52,0,57,86.64
8475168,M. Duchene,DAL,C,20930,21,6,11,4,47,11,14,2407,528,8,37.8,C,F,6.5,1.8,0,60,108.0
8477450,J. Dickinson,CHI,C,20429,23,7,5,0,33,35,24,303,3149,2,37.8,C,F,6.66,1.64,0,59,96.75999999999999
8476792,T. Krug,STL,D,29644,23,1,9,3,51,16,37,4094,1399,-4,37.7,D,D,4.58,1.64,0,59,96.75999999999999
8481524,B. Byram,COL,D,29343,24,5,3,0,37,23,37,1595,1435,-3,37.5,D,D,4.6,1.56,0,58,90.48
8477426,N. Paul,TBL,L,25691,25,8,3,6,51,19,17,5552,1028,-14,37.5,W,F,5.25,1.5,0,57,85.5
8478911,M. Roy,LAK,D,26243,21,0,6,2,42,43,44,463,3695,6,37.5,D,D,5.14,1.79,0,61,109.19
8475799,N. Niederreiter,WPG,R,21105,23,6,8,1,61,27,16,2888,43,9,37.3,W,F,6.36,1.62,0,59,95.58000000000001
8480893,K. Marchenko,CBJ,R,23479,24,7,6,2,64,9,18,4206,10,4,37.3,W,F,5.72,1.55,0,56,86.8
8475455,B. Dillon,WPG,D,25811,23,4,3,0,23,67,34,254,3429,8,37.0,D,D,5.16,1.61,0,59,94.99000000000001
8480039,M. Necas,CAR,C,24504,23,6,11,4,55,19,9,4288,88,-8,36.9,C,F,5.42,1.6,0,59,94.4
8476473,C. Murphy,CHI,D,26292,23,0,2,0,22,51,55,152,3455,-14,36.8,D,D,5.04,1.6,0,59,94.4
8483490,P. Mintyukov,ANA,D,27441,24,1,12,4,41,37,26,4086,699,-4,36.8,D,D,4.83,1.53,0,58,88.74
8480797,J. Farabee,PHI,L,21343,24,8,7,1,53,10,14,2461,217,4,36.8,W,F,6.21,1.53,0,58,88.74
8481014,A. Romanov,NYI,D,30865,23,1,4,0,40,28,48,50,2954,5,36.8,D,D,4.29,1.6,0,59,94.4
8475151,K. Palmieri,NYI,C,24459,23,6,8,8,52,15,12,3502,713,-5,36.7,C,F,5.4,1.6,0,59,94.4
8475794,T. Seguin,DAL,C,21863,22,8,9,2,44,17,9,2355,1440,7,36.6,C,F,6.03,1.66,0,60,99.6
8480817,K. Miller,NYR,D,31101,23,4,7,1,28,22,32,1183,2998,9,36.5,D,D,4.22,1.59,0,59,93.81
8480829,J. Kotkaniemi,CAR,C,21361,23,8,7,3,51,17,10,2909,128,-3,36.3,C,F,6.12,1.58,0,59,93.22
8479998,M. Anderson,LAK,D,26328,21,1,8,1,26,36,39,16,3321,12,36.2,D,D,4.95,1.72,0,61,104.92
8476902,E. Lindell,DAL,D,26669,22,1,7,1,28,18,44,22,6030,8,36.1,D,D,4.87,1.64,0,60,98.39999999999999
8471214,A. Ovechkin,WSH,L,24667,21,5,9,4,78,43,6,6184,0,-2,36.1,W,F,5.27,1.72,0,61,104.92
8475760,N. Bjugstad,ARI,C,23853,23,5,10,3,39,27,16,2579,3309,6,36.1,C,F,5.45,1.57,0,59,92.63000000000001
8476399,B. Coleman,CGY,C,22840,24,6,7,0,57,23,18,98,2191,6,36.0,C,F,5.67,1.5,0,58,87.0
8479385,J. Kyrou,STL,C,25132,23,4,11,4,78,12,12,4055,8,-6,36.0,C,F,5.16,1.57,0,59,92.63000000000001
8475279,B. Chiarot,DET,D,26850,23,2,5,0,34,36,40,269,2985,8,36.0,D,D,4.83,1.57,0,59,92.63000000000001
8470966,M. Giordano,TOR,D,21441,20,1,4,0,25,24,50,280,3247,-1,35.9,D,D,6.03,1.8,5,55,99.0
8476331,D. DeMelo,WPG,D,29854,23,1,8,1,21,43,38,207,3740,8,35.9,D,D,4.33,1.56,0,59,92.04
8476461,S. Couturier,PHI,C,25685,22,5,11,5,59,5,12,4405,1784,4,35.9,C,F,5.03,1.63,0,58,94.53999999999999
8482111,J. Barron,MTL,D,25176,21,5,3,0,23,27,35,1893,1522,-1,35.5,D,D,5.08,1.69,0,58,98.02
8478443,B. Carlo,BOS,D,29133,24,1,5,0,32,27,45,47,4973,13,35.4,D,D,4.37,1.48,0,58,85.84
8482089,J. Neighbours,STL,L,18508,23,9,1,1,36,37,17,1080,1077,-5,35.3,W,F,6.87,1.53,0,59,90.27
8474679,G. Nyquist,NSH,C,24390,24,3,14,7,55,12,10,4151,1291,4,35.2,C,F,5.2,1.47,0,58,85.26
8480208,D. Batherson,OTT,R,20052,19,7,7,6,48,22,8,4272,30,-5,35.0,W,F,6.28,1.84,0,63,115.92
8479525,R. Colton,COL,C,18781,24,7,5,1,54,34,13,1923,457,2,34.8,C,F,6.67,1.45,0,58,84.1
8473512,C. Giroux,OTT,R,22549,19,6,11,4,48,10,8,4099,1288,4,34.8,W,F,5.56,1.83,0,63,115.29
8478891,M. Appleton,WPG,C,22855,23,6,9,2,35,22,14,197,2756,9,34.7,C,F,5.47,1.51,0,59,89.09
8478542,E. Rodrigues,FLA,C,24404,24,4,12,3,63,23,9,3637,94,10,34.6,C,F,5.1,1.44,0,58,83.52
8476454,R. Nugent-Hopkins,EDM,C,26188,22,5,13,7,42,12,5,4843,2419,0,34.4,C,F,4.73,1.56,0,60,93.60000000000001
8474673,T. Brodie,TOR,D,29636,22,0,3,0,14,14,57,63,4161,5,34.3,D,D,4.17,1.56,0,60,93.60000000000001
8476392,A. Lowry,WPG,C,21920,23,4,9,2,28,44,18,213,3011,8,34.2,C,F,5.62,1.49,0,59,87.91
